prompt_idx,prompt,u,length,unique_ratio,entropy,repetition,self_bleu,embedding_sim
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.7,145.0,0.7724137931034483,4.590034803631892,0.006896551724137931,1.0,0.9999997615814209
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.75,141.0,0.9007092198581562,4.793859807368758,0.007092198581560284,1.0,0.9999998807907104
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.8,144.0,0.9097222222222221,4.831401013468759,0.0,1.0,1.000000238418579
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.85,144.0,0.9305555555555557,4.860282145992089,0.0,1.0,1.0000001192092896
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.9,144.0,0.9305555555555557,4.860282145992089,0.0,1.0,1.0000003576278687
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.95,147.0,0.9319727891156464,4.883136762859803,0.0,1.0,0.9999998807907104
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",1.0,146.0,0.8904109589041095,4.818604893743935,0.0,1.0,0.9999997615814209
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.0,118.0,0.364406779661017,3.301393839873667,0.0,1.0,1.000000238418579
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.05,118.0,0.364406779661017,3.301393839873667,0.0,1.0,1.000000238418579
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.1,118.0,0.364406779661017,3.301393839873667,0.0,1.0,1.000000238418579
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.15,118.0,0.38135593220338987,3.5024553154027815,0.0,1.0,1.0
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.2,118.0,0.3559322033898305,3.3819829202657132,0.0,1.0,1.0000001192092896
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.25,118.0,0.5593220338983049,3.8912888146831177,0.0,1.0,1.0
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.3,118.0,0.5593220338983049,3.9186330129624585,0.0,1.0,0.9999997019767761
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.35,118.0,0.5847457627118645,4.006137539889433,0.0,1.0,1.000000238418579
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.4,118.0,0.6355932203389829,4.070732174840151,0.0,1.0,0.9999997615814209
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.45,118.0,0.576271186440678,3.955694361778145,0.0,1.0,1.0000004768371582
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.5,118.0,0.5677966101694916,4.029879851406184,0.0,1.0,1.0000001192092896
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.55,118.0,0.6949152542372883,4.207260837718911,0.0,1.0,0.9999999403953552
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.6,118.0,0.8135593220338982,4.458654344193652,0.008474576271186442,1.0,1.0000004768371582
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.65,118.0,0.7033898305084745,4.261567817903954,0.0,1.0,0.9999997615814209
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.7,118.0,0.788135593220339,4.421116550228325,0.008474576271186442,1.0,1.000000238418579
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.75,117.0,0.7777777777777779,4.3911376373267625,0.0,1.0,1.000000238418579
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.8,118.0,0.9152542372881355,4.6443334388832245,0.0,1.0,1.0000001192092896
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.85,117.0,0.905982905982906,4.6155176914028555,0.0,1.0,1.0000001192092896
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.9,121.0,0.933884297520661,4.699810355243653,0.0,1.0,1.0000003576278687
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",0.95,119.0,0.9327731092436975,4.681530190315531,0.0,1.0,1.0
5,"rt committed her for a time to an asylum in 1875.  Early career and militia service  During 1831 and 1832, Lincoln worked at a general store in New Salem, Ill",1.0,126.0,0.8968253968253966,4.6692415342847,0.0,1.0,0.9999998807907104
6,the Early Church and the scholastic tradition of the Cat,0.0,92.0,0.3695652173913044,3.2159672373402244,0.021739130434782605,1.0,1.0
6,the Early Church and the scholastic tradition of the Cat,0.05,92.0,0.3369565217391305,3.2117155597481877,0.03260869565217392,1.0,1.000000238418579
6,the Early Church and the scholastic tradition of the Cat,0.1,92.0,0.391304347826087,3.3548599749635444,0.010869565217391302,1.0,0.9999999403953552
6,the Early Church and the scholastic tradition of the Cat,0.15,92.0,0.4021739130434783,3.25949236420131,0.010869565217391302,1.0,0.9999998211860657
6,the Early Church and the scholastic tradition of the Cat,0.2,92.0,0.6521739130434783,3.8619139007512886,0.021739130434782605,1.0,1.0
6,the Early Church and the scholastic tradition of the Cat,0.25,92.0,0.4782608695652173,3.4758237831296697,0.010869565217391302,1.0,1.000000238418579
6,the Early Church and the scholastic tradition of the Cat,0.3,92.0,0.6195652173913044,3.761633253836456,0.0,1.0,0.9999998807907104
6,the Early Church and the scholastic tradition of the Cat,0.35,91.0,0.6483516483516483,3.8171540163647877,0.0,1.0,0.9999999403953552
6,the Early Church and the scholastic tradition of the Cat,0.4,92.0,0.6956521739130433,3.966151204302457,0.0,1.0,1.0000001192092896
6,the Early Church and the scholastic tradition of the Cat,0.45,92.0,0.6195652173913044,3.8678645798895124,0.0,1.0,1.0000001192092896
6,the Early Church and the scholastic tradition of the Cat,0.5,92.0,0.7608695652173912,4.112194889120206,0.0,1.0,1.0000001192092896
6,the Early Church and the scholastic tradition of the Cat,0.55,92.0,0.8804347826086957,4.329592613777651,0.0,1.0,1.000000238418579
6,the Early Church and the scholastic tradition of the Cat,0.6,92.0,0.7934782608695651,4.1583471675738455,0.0,1.0,1.0000001192092896
6,the Early Church and the scholastic tradition of the Cat,0.65,92.0,0.8043478260869567,4.196917911108844,0.0,1.0,0.9999998211860657
6,the Early Church and the scholastic tradition of the Cat,0.7,92.0,0.826086956521739,4.221367265222708,0.0,1.0,1.0
6,the Early Church and the scholastic tradition of the Cat,0.75,92.0,0.8586956521739133,4.303149237161902,0.0,1.0,1.0000001192092896
6,the Early Church and the scholastic tradition of the Cat,0.8,90.0,0.9444444444444441,4.422793316934717,0.01111111111111111,1.0,1.0
6,the Early Church and the scholastic tradition of the Cat,0.85,91.0,0.989010989010989,4.495625502548501,0.0,1.0,1.000000238418579
6,the Early Church and the scholastic tradition of the Cat,0.9,91.0,0.9780219780219779,4.480391498580149,0.0,1.0,1.0000005960464478
6,the Early Church and the scholastic tradition of the Cat,0.95,96.0,0.9791666666666667,4.535467058944505,0.0,1.0,1.0000001192092896
6,the Early Church and the scholastic tradition of the Cat,1.0,108.0,0.9166666666666667,4.531244798792292,0.0,1.0,1.000000238418579
